iter	Passed	Remaining
3218	411601	355595
3219	411725	355464
3220	411797	355289
3221	411869	355112
3222	411940	354935
3223	412011	354758
3224	412084	354584
3225	412156	354408
3226	412227	354231
3227	412305	354061
3228	412383	353890
3229	412455	353716
3230	412528	353540
3231	412601	353366
3232	412728	353238
3233	412803	353065
3234	412875	352890
3235	412949	352717
3236	413074	352587
3237	413151	352416
3238	413229	352246
3239	413356	352118
3240	413431	351946
3241	413509	351776
3242	413587	351606
3243	413663	351435
3244	413740	351264
3245	413820	351097
3246	413900	350929
3247	413978	350760
3248	414055	350589
3249	414133	350420
3250	414212	350252
3251	414289	350082
3252	414367	349913
3253	414450	349748
3254	414528	349579
3255	414605	349409
3256	414683	349240
3257	414755	349066
3258	414891	348946
3259	414967	348776
3260	415044	348606
3261	415121	348437
3262	415200	348269
3263	415279	348101
3264	415356	347932
3265	415485	347807
3266	415561	347636
3267	415640	347469
3268	415715	347298
3269	415797	347133
3270	415924	347006
3271	415995	346832
3272	416067	346659
3273	416147	346492
3274	416220	346320
3275	416347	346194
3276	416419	346021
3277	416496	345852
3278	416626	345727
3279	416703	345559
3280	416781	345391
3281	416906	345262
3282	416983	345094
3283	417059	344925
3284	417188	344799
3285	417266	344631
3286	417340	344461
3287	417416	344292
3288	417492	344123
3289	417572	343957
3290	417650	343790
3291	417727	343622
3292	417809	343459
3293	417935	343331
3294	418011	343162
3295	418084	342991
3296	418162	342824
3297	418239	342657
3298	418318	342491
3299	418396	342324
3300	418472	342156
3301	418549	341988
3302	418628	341822
3303	418705	341655
3304	418786	341491
3305	418865	341325
3306	418994	341200
3307	419071	341034
3308	419149	340867
3309	419226	340701
3310	419302	340532
3311	419381	340367
3312	419458	340200
3313	419585	340074
3314	419668	339912
3315	419748	339748
3316	419827	339583
3317	419905	339417
3318	419983	339251
3319	420059	339083
3320	420137	338918
3321	420209	338748
3322	420287	338582
3323	420364	338416
3324	420437	338246
3325	420515	338081
3326	420587	337911
3327	420664	337745
3328	420743	337580
3329	420824	337417
3330	420900	337250
3331	420978	337086
3332	421056	336921
3333	421184	336795
3334	421262	336631
3335	421339	336465
3336	421409	336293
3337	421486	336128
3338	421565	335964
3339	421696	335841
3340	421775	335678
3341	421851	335511
3342	421929	335347
3343	422006	335181
3344	422083	335016
3345	422160	334851
3346	422285	334724
3347	422363	334560
3348	422440	334395
3349	422515	334228
3350	422593	334064
3351	422674	333902
3352	422752	333738
3353	422830	333574
3354	422908	333410
3355	422985	333246
3356	423062	333080
3357	423142	332918
3358	423218	332754
3359	423298	332591
3360	423376	332428
3361	423454	332264
3362	423531	332099
3363	423609	331936
3364	423686	331772
3365	423767	331611
3366	423845	331448
3367	423924	331285
3368	424000	331120
3369	424078	330957
3370	424150	330789
3371	424231	330628
3372	424309	330465
3373	424386	330302
3374	424511	330175
3375	424596	330017
3376	424674	329855
3377	424754	329693
3378	424833	329531
3379	424910	329368
3380	424987	329204
3381	425064	329041
3382	425192	328918
3383	425271	328756
3384	425346	328591
3385	425423	328427
3386	425499	328264
3387	425578	328102
3388	425655	327939
3389	425728	327773
3390	425802	327608
3391	425879	327445
3392	425952	327279
3393	426024	327112
3394	426104	326952
3395	426175	326784
3396	426253	326623
3397	426330	326460
3398	426412	326301
3399	426489	326139
3400	426569	325979
3401	426699	325856
3402	426781	325698
3403	426856	325534
3404	426935	325373
3405	427012	325211
3406	427090	325049
3407	427167	324887
3408	427240	324723
3409	427318	324561
3410	427398	324401
3411	427476	324240
3412	427552	324078
3413	427631	323917
3414	427709	323756
3415	427788	323596
3416	427866	323435
3417	427947	323276
3418	428023	323114
3419	428101	322953
3420	428232	322832
3421	428359	322709
3422	428435	322547
3423	428558	322420
3424	428636	322259
3425	428713	322098
3426	428794	321940
3427	428870	321778
3428	428949	321618
3429	429027	321457
3430	429098	321292
3431	429170	321127
3432	429246	320966
3433	429325	320806
3434	429404	320646
3435	429482	320486
3436	429561	320327
3437	429639	320167
3438	429771	320047
3439	429850	319888
3440	429921	319723
3441	429997	319562
3442	430067	319396
3443	430144	319235
3444	430217	319072
3445	430294	318912
3446	430370	318751
3447	430446	318590
3448	430524	318430
3449	430601	318270
3450	430678	318110
3451	430755	317950
3452	430831	317789
3453	430908	317629
3454	430987	317471
3455	431064	317311
3456	431195	317191
3457	431274	317032
3458	431352	316873
3459	431428	316713
3460	431505	316553
3461	431586	316397
3462	431663	316237
3463	431745	316081
3464	431820	315920
3465	431898	315762
3466	431978	315604
3467	432054	315444
3468	432131	315285
3469	432208	315126
3470	432281	314964
3471	432360	314806
3472	432438	314647
3473	432517	314490
3474	432594	314331
3475	432673	314173
3476	432757	314019
3477	432886	313898
3478	432963	313739
3479	433032	313575
3480	433110	313417
3481	433187	313258
3482	433277	313109
3483	433355	312951
3484	433431	312792
3485	433507	312632
3486	433585	312475
3487	433716	312355
3488	433795	312198
3489	433872	312039
3490	433948	311880
3491	434024	311722
3492	434104	311565
3493	434183	311409
3494	434310	311286
3495	434387	311128
3496	434467	310972
3497	434551	310819
3498	434635	310666
3499	434722	310516
3500	434812	310367
3501	434895	310213
3502	434973	310056
3503	435052	309900
3504	435129	309742
3505	435207	309586
3506	435287	309430
3507	435366	309273
3508	435443	309116
3509	435521	308959
3510	435598	308802
3511	435671	308642
3512	435755	308489
3513	435835	308334
3514	435912	308177
3515	435991	308021
3516	436070	307865
3517	436148	307709
3518	436226	307552
3519	436305	307397
3520	436434	307276
3521	436507	307116
3522	436583	306959
3523	436711	306838
3524	436787	306680
3525	436912	306557
3526	437038	306434
3527	437107	306272
3528	437235	306151
3529	437312	305995
3530	437389	305838
3531	437465	305680
3532	437592	305559
3533	437670	305403
3534	437750	305249
3535	437828	305093
3536	437905	304936
3537	437982	304780
3538	438054	304620
3539	438133	304465
3540	438211	304310
3541	438290	304155
3542	438368	303999
3543	438444	303842
3544	438569	303720
3545	438646	303563
3546	438727	303411
3547	438805	303255
3548	438884	303101
3549	438962	302946
3550	439088	302823
3551	439167	302669
3552	439244	302513
3553	439315	302353
3554	439394	302199
3555	439471	302044
3556	439549	301888
3557	439678	301769
3558	439751	301610
3559	439822	301451
3560	439893	301292
3561	439965	301132
3562	440092	301011
3563	440168	300855
3564	440245	300700
3565	440323	300545
3566	440451	300425
3567	440528	300270
3568	440605	300115
3569	440682	299960
3570	440761	299806
3571	440841	299653
3572	440912	299494
3573	440984	299336
3574	441056	299177
3575	441133	299023
3576	441204	298864
3577	441334	298745
3578	441465	298627
3579	441540	298471
3580	441612	298313
3581	441684	298155
3582	441757	297998
3583	441834	297844
3584	441963	297724
3585	442033	297564
3586	442106	297408
3587	442177	297249
3588	442305	297129
3589	442376	296971
3590	442455	296818
3591	442528	296661
3592	442598	296502
3593	442672	296346
3594	442752	296194
3595	442821	296035
3596	442893	295877
3597	442963	295719
3598	443036	295563
3599	443108	295405
3600	443180	295248
3601	443307	295128
3602	443387	294976
3603	443463	294821
3604	443534	294664
3605	443611	294510
3606	443691	294359
3607	443769	294206
3608	443896	294086
3609	443974	293933
3610	444051	293779
3611	444178	293659
3612	444254	293505
3613	444330	293351
3614	444406	293197
3615	444485	293045
3616	444563	292892
3617	444641	292740
3618	444721	292589
3619	444800	292438
3620	444932	292320
3621	445008	292167
3622	445103	292026
3623	445181	291874
3624	445259	291721
3625	445337	291569
3626	445415	291417
3627	445494	291266
3628	445566	291110
3629	445640	290955
3630	445720	290804
3631	445791	290648
3632	445863	290492
3633	445934	290336
3634	446011	290183
3635	446090	290032
3636	446168	289880
3637	446245	289728
3638	446321	289575
3639	446398	289423
3640	446474	289270
3641	446553	289119
3642	446629	288966
3643	446709	288816
3644	446787	288665
3645	446866	288514
3646	446945	288363
3647	447071	288243
3648	447200	288124
3649	447270	287968
3650	447343	287814
3651	447414	287658
3652	447540	287538
3653	447619	287388
3654	447699	287238
3655	447778	287087
3656	447857	286937
3657	447935	286786
3658	448012	286634
3659	448089	286483
3660	448168	286333
3661	448245	286181
3662	448317	286027
3663	448444	285907
3664	448522	285757
3665	448599	285605
3666	448677	285455
3667	448804	285335
3668	448882	285185
3669	448958	285033
3670	449035	284882
3671	449114	284732
3672	449191	284581
3673	449269	284431
3674	449397	284312
3675	449475	284162
3676	449554	284012
3677	449633	283863
3678	449712	283713
3679	449789	283563
3680	449868	283413
3681	449940	283259
3682	450013	283106
3683	450086	282953
3684	450156	282798
3685	450236	282649
3686	450313	282499
3687	450386	282346
3688	450458	282192
3689	450531	282040
3690	450609	281890
3691	450685	281739
3692	450764	281590
3693	450842	281441
3694	450913	281287
3695	450985	281134
3696	451062	280983
3697	451194	280867
3698	451268	280715
3699	451346	280566
3700	451418	280413
3701	451496	280264
3702	451567	280110
3703	451640	279958
3704	451717	279809
3705	451795	279659
3706	451875	279512
3707	451954	279363
3708	452036	279217
3709	452113	279067
3710	452190	278917
3711	452268	278768
3712	452341	278617
3713	452413	278464
3714	452490	278314
3715	452569	278166
3716	452649	278019
3717	452723	277868
3718	452801	277719
3719	452874	277567
3720	452947	277416
3721	453023	277266
3722	453095	277115
3723	453165	276961
3724	453242	276812
3725	453313	276660
3726	453384	276507
3727	453463	276359
3728	453592	276242
3729	453673	276095
3730	453752	275948
3731	453830	275800
3732	453908	275652
3733	453987	275505
3734	454066	275357
3735	454143	275208
3736	454223	275062
3737	454300	274913
3738	454376	274764
3739	454454	274616
3740	454532	274468
3741	454608	274320
3742	454694	274177
3743	454773	274029
3744	454851	273882
3745	454930	273735
3746	455008	273588
3747	455086	273440
3748	455163	273292
3749	455242	273145
3750	455319	272997
3751	455397	272849
3752	455475	272702
3753	455553	272555
3754	455632	272408
3755	455708	272260
3756	455784	272111
3757	455912	271994
3758	455989	271847
3759	456064	271698
3760	456142	271550
3761	456219	271403
3762	456295	271254
3763	456372	271107
3764	456449	270959
3765	456527	270813
3766	456603	270664
3767	456682	270518
3768	456758	270371
3769	456830	270220
3770	456904	270071
3771	456983	269925
3772	457059	269777
3773	457137	269630
3774	457215	269484
3775	457292	269337
3776	457370	269191
3777	457448	269044
3778	457526	268898
3779	457599	268748
3780	457680	268604
3781	457758	268458
3782	457839	268313
3783	457918	268167
3784	457998	268022
3785	458074	267875
3786	458151	267728
3787	458230	267583
3788	458309	267438
3789	458388	267292
3790	458466	267146
3791	458544	267000
3792	458623	266855
3793	458703	266710
3794	458782	266565
3795	458860	266419
3796	458941	266275
3797	459020	266130
3798	459097	265984
3799	459176	265838
3800	459255	265693
3801	459332	265547
3802	459409	265401
3803	459485	265254
3804	459562	265108
3805	459643	264965
3806	459722	264820
3807	459798	264674
3808	459877	264529
3809	459957	264385
3810	460034	264239
3811	460105	264089
3812	460183	263944
3813	460261	263799
3814	460340	263655
3815	460419	263510
3816	460497	263365
3817	460574	263219
3818	460653	263075
3819	460731	262930
3820	460856	262812
3821	460933	262666
3822	461009	262521
3823	461089	262377
3824	461168	262232
3825	461245	262087
3826	461371	261970
3827	461449	261825
3828	461526	261680
3829	461606	261536
3830	461684	261392
3831	461760	261246
3832	461839	261102
3833	461917	260957
3834	461995	260813
3835	462072	260668
3836	462150	260524
3837	462226	260378
3838	462306	260235
3839	462384	260091
3840	462463	259947
3841	462535	259799
3842	462616	259657
3843	462694	259513
3844	462773	259369
3845	462851	259225
3846	462978	259109
3847	463056	258965
3848	463133	258820
3849	463209	258675
3850	463290	258532
3851	463366	258388
3852	463444	258244
3853	463522	258100
3854	463599	257956
3855	463726	257839
3856	463804	257696
3857	463882	257551
3858	463959	257408
3859	464041	257266
3860	464117	257122
3861	464194	256977
3862	464272	256834
3863	464350	256690
3864	464428	256547
3865	464508	256404
3866	464585	256261
3867	464663	256117
3868	464739	255973
3869	464817	255829
3870	464894	255686
3871	464974	255543
3872	465053	255401
3873	465133	255258
3874	465212	255116
3875	465290	254973
3876	465368	254830
3877	465501	254717
3878	465578	254574
3879	465656	254430
3880	465733	254287
3881	465811	254144
3882	465886	254000
3883	465967	253858
3884	466045	253715
3885	466123	253573
3886	466202	253431
3887	466278	253286
3888	466407	253172
3889	466490	253032
3890	466571	252891
3891	466651	252749
3892	466729	252607
3893	466806	252463
3894	466884	252321
3895	466962	252179
3896	467040	252036
3897	467121	251895
3898	467200	251753
3899	467277	251611
3900	467356	251468
3901	467438	251329
3902	467520	251189
3903	467604	251050
3904	467687	250910
3905	467763	250767
3906	467843	250626
3907	467922	250484
3908	468000	250342
3909	468079	250200
3910	468159	250060
3911	468236	249917
3912	468313	249775
3913	468391	249633
3914	468470	249492
3915	468606	249380
3916	468684	249238
3917	468761	249096
3918	468840	248955
3919	468918	248813
3920	468995	248671
3921	469074	248530
3922	469160	248392
3923	469239	248251
3924	469312	248107
3925	469392	247967
3926	469463	247822
3927	469539	247679
3928	469620	247540
3929	469697	247397
3930	469775	247256
3931	469852	247114
3932	469980	246999
3933	470054	246856
3934	470125	246711
3935	470195	246565
3936	470268	246422
3937	470358	246287
3938	470437	246146
3939	470514	246004
3940	470594	245865
3941	470721	245749
3942	470797	245607
3943	470867	245462
3944	470940	245318
3945	471017	245177
3946	471095	245036
3947	471173	244895
3948	471243	244750
3949	471322	244610
3950	471400	244469
3951	471532	244357
3952	471612	244217
3953	471689	244075
3954	471765	243934
3955	471842	243793
3956	471919	243652
3957	471996	243511
3958	472074	243370
3959	472152	243230
3960	472223	243085
3961	472300	242944
3962	472376	242803
3963	472452	242662
3964	472529	242521
3965	472614	242384
3966	472691	242244
3967	472774	242106
3968	472853	241966
3969	472925	241823
3970	473004	241683
3971	473076	241540
3972	473152	241399
3973	473229	241258
3974	473308	241119
3975	473385	240978
3976	473463	240838
3977	473543	240700
3978	473626	240562
3979	473703	240422
3980	473827	240305
3981	473904	240165
3982	473980	240025
3983	474058	239884
3984	474187	239771
3985	474265	239631
3986	474341	239490
3987	474419	239350
3988	474498	239212
3989	474577	239072
3990	474653	238932
3991	474781	238818
3992	474857	238677
3993	474933	238536
3994	475010	238396
3995	475088	238257
3996	475167	238118
3997	475244	237978
3998	475322	237839
3999	475449	237724
4000	475529	237586
4001	475606	237446
4002	475685	237307
4003	475761	237167
4004	475840	237029
4005	475916	236889
4006	475993	236749
4007	476072	236610
4008	476151	236472
4009	476228	236332
4010	476305	236193
4011	476382	236053
4012	476460	235914
4013	476539	235776
4014	476620	235639
4015	476696	235499
4016	476769	235358
4017	476847	235219
4018	476926	235081
4019	476999	234939
4020	477076	234800
4021	477156	234663
4022	477237	234525
4023	477316	234387
4024	477394	234249
4025	477526	234137
4026	477605	233999
4027	477684	233861
4028	477761	233722
4029	477838	233583
4030	477917	233445
4031	477995	233307
4032	478072	233168
4033	478150	233030
4034	478227	232891
4035	478305	232753
4036	478395	232620
4037	478473	232482
4038	478553	232345
4039	478629	232206
4040	478707	232068
4041	478780	231927
4042	478858	231789
4043	478930	231648
4044	479008	231510
4045	479086	231372
4046	479165	231235
4047	479244	231098
4048	479323	230960
4049	479452	230847
4050	479532	230710
4051	479611	230573
4052	479688	230435
4053	479766	230297
4054	479843	230159
4055	479920	230021
4056	479999	229883
4057	480127	229770
4058	480205	229632
4059	480283	229494
4060	480361	229357
4061	480438	229219
4062	480518	229083
4063	480598	228946
4064	480678	228810
4065	480805	228696
4066	480883	228558
4067	480962	228421
4068	481036	228282
4069	481114	228145
4070	481193	228008
4071	481269	227870
4072	481348	227733
4073	481429	227597
4074	481507	227460
4075	481585	227323
4076	481662	227186
4077	481740	227048
4078	481819	226912
4079	481897	226775
4080	482027	226662
4081	482105	226525
4082	482181	226388
4083	482258	226250
4084	482335	226113
4085	482413	225976
4086	482490	225838
4087	482567	225701
4088	482644	225564
4089	482721	225427
4090	482800	225291
4091	482877	225154
4092	482956	225017
4093	483034	224881
4094	483113	224744
4095	483192	224608
4096	483269	224472
4097	483342	224333
4098	483419	224196
4099	483498	224060
4100	483578	223924
4101	483657	223788
4102	483734	223652
4103	483812	223515
4104	483893	223380
4105	483972	223244
4106	484048	223107
4107	484127	222972
4108	484255	222858
4109	484332	222722
4110	484411	222586
4111	484490	222450
4112	484569	222315
4113	484649	222179
4114	484726	222043
4115	484804	221907
4116	484880	221770
4117	484959	221635
4118	485035	221498
4119	485113	221362
4120	485192	221227
4121	485270	221091
4122	485350	220956
4123	485479	220843
4124	485559	220708
4125	485637	220572
4126	485713	220436
4127	485791	220300
4128	485868	220164
4129	485947	220029
4130	486025	219893
4131	486101	219757
4132	486179	219621
4133	486258	219486
4134	486335	219350
4135	486408	219212
4136	486489	219079
4137	486569	218944
4138	486647	218808
4139	486724	218673
4140	486853	218560
4141	486930	218425
4142	487007	218289
4143	487085	218154
4144	487161	218018
4145	487241	217883
4146	487320	217748
4147	487390	217610
4148	487470	217476
4149	487551	217342
4150	487679	217229
4151	487757	217094
4152	487834	216958
4153	487912	216823
4154	487990	216688
4155	488067	216553
4156	488139	216415
4157	488217	216280
4158	488295	216146
4159	488373	216011
4160	488450	215876
4161	488583	215765
4162	488661	215630
4163	488738	215495
4164	488815	215360
4165	488895	215226
4166	488972	215091
4167	489050	214956
4168	489127	214821
4169	489206	214687
4170	489283	214552
4171	489361	214418
4172	489438	214283
4173	489517	214149
4174	489596	214015
4175	489673	213880
4176	489751	213745
4177	489831	213612
4178	489909	213477
4179	489987	213344
4180	490065	213209
4181	490142	213075
4182	490221	212940
4183	490354	212830
4184	490425	212693
4185	490556	212582
4186	490635	212448
4187	490712	212313
4188	490791	212180
4189	490920	212068
4190	490997	211933
4191	491076	211800
4192	491148	211663
4193	491224	211528
4194	491302	211394
4195	491380	211260
4196	491460	211127
4197	491541	210995
4198	491618	210860
4199	491697	210727
4200	491826	210615
4201	491903	210481
4202	491978	210346
4203	492055	210212
4204	492133	210078
4205	492211	209944
4206	492290	209811
4207	492368	209677
4208	492441	209542
4209	492523	209410
4210	492602	209277
4211	492679	209143
4212	492758	209010
4213	492835	208876
4214	492912	208742
4215	492990	208608
4216	493069	208475
4217	493146	208342
4218	493225	208209
4219	493305	208076
4220	493382	207942
4221	493512	207831
4222	493590	207698
4223	493668	207565
4224	493796	207452
4225	493867	207317
4226	493937	207180
4227	494014	207046
4228	494092	206913
4229	494162	206777
4230	494241	206644
4231	494314	206509
4232	494386	206374
4233	494468	206242
4234	494542	206107
4235	494623	205976
4236	494699	205842
4237	494785	205713
4238	494862	205579
4239	494938	205446
4240	495016	205313
4241	495092	205179
4242	495167	205045
4243	495246	204913
4244	495327	204782
4245	495406	204649
4246	495487	204518
4247	495560	204383
4248	495633	204249
4249	495763	204137
4250	495834	204002
4251	495912	203869
4252	495991	203737
4253	496068	203604
4254	496145	203472
4255	496222	203339
4256	496350	203227
4257	496428	203094
4258	496507	202962
4259	496584	202830
4260	496713	202718
4261	496789	202585
4262	496867	202453
4263	496943	202320
4264	497023	202189
4265	497102	202056
4266	497178	201924
4267	497257	201792
4268	497338	201661
4269	497417	201529
4270	497496	201398
4271	497575	201266
4272	497652	201134
4273	497730	201002
4274	497811	200871
4275	497891	200740
4276	497969	200608
4277	498047	200476
4278	498123	200343
4279	498199	200211
4280	498276	200078
4281	498357	199948
4282	498436	199816
4283	498516	199685
4284	498594	199554
4285	498672	199422
4286	498800	199310
4287	498879	199179
4288	498957	199048
4289	499030	198914
4290	499108	198782
4291	499187	198651
4292	499264	198519
4293	499392	198408
4294	499473	198277
4295	499550	198145
4296	499625	198013
4297	499704	197882
4298	499780	197749
4299	499858	197618
4300	499930	197484
4301	500009	197353
4302	500089	197223
4303	500172	197093
4304	500244	196960
4305	500321	196828
4306	500400	196697
4307	500475	196565
4308	500555	196435
4309	500630	196302
4310	500708	196171
4311	500788	196041
4312	500867	195911
4313	500945	195779
4314	501023	195648
4315	501098	195516
4316	501174	195384
4317	501252	195253
4318	501329	195122
4319	501409	194992
4320	501492	194863
4321	501572	194733
4322	501649	194602
4323	501728	194471
4324	501811	194343
4325	501883	194209
4326	501961	194079
4327	502034	193946
4328	502113	193816
4329	502189	193685
4330	502268	193554
4331	502345	193424
4332	502425	193294
4333	502505	193164
4334	502582	193033
4335	502661	192903
4336	502741	192773
4337	502818	192642
4338	502898	192513
4339	502975	192382
4340	503051	192251
4341	503128	192120
4342	503206	191990
4343	503283	191859
4344	503363	191729
4345	503446	191601
4346	503518	191468
4347	503597	191339
4348	503677	191209
4349	503756	191080
4350	503835	190950
4351	503912	190819
4352	503984	190687
4353	504062	190557
4354	504139	190427
4355	504220	190298
4356	504299	190168
4357	504377	190038
4358	504458	189909
4359	504538	189780
4360	504621	189652
4361	504692	189520
4362	504765	189388
4363	504845	189259
4364	504924	189129
4365	505000	188999
4366	505079	188869
4367	505159	188741
4368	505239	188611
4369	505318	188482
4370	505397	188353
4371	505480	188225
4372	505558	188095
4373	505637	187966
4374	505718	187838
4375	505796	187708
4376	505873	187579
4377	505947	187448
4378	506029	187319
4379	506106	187190
4380	506187	187061
4381	506263	186931
4382	506341	186802
4383	506422	186673
4384	506500	186544
4385	506578	186415
4386	506657	186286
4387	506735	186157
4388	506813	186028
4389	506944	185918
4390	507021	185788
4391	507099	185659
4392	507178	185530
4393	507249	185398
4394	507321	185267
4395	507400	185138
4396	507472	185007
4397	507548	184877
4398	507625	184748
4399	507703	184619
4400	507774	184487
4401	507853	184359
4402	507932	184230
4403	508004	184099
4404	508083	183971
4405	508162	183842
4406	508239	183713
4407	508318	183585
4408	508394	183455
4409	508469	183325
4410	508549	183197
4411	508621	183066
4412	508748	182955
4413	508829	182828
4414	508902	182697
4415	508978	182568
4416	509056	182439
4417	509134	182311
4418	509211	182182
4419	509283	182051
4420	509361	181923
4421	509438	181794
4422	509515	181665
4423	509592	181536
4424	509669	181407
4425	509747	181279
4426	509820	181149
4427	509898	181020
4428	509978	180893
4429	510056	180764
4430	510134	180636
4431	510213	180508
4432	510289	180379
4433	510366	180251
4434	510450	180125
4435	510529	179997
4436	510606	179868
4437	510735	179758
4438	510811	179629
4439	510889	179501
4440	510967	179373
4441	511044	179245
4442	511119	179116
4443	511197	178988
4444	511272	178859
4445	511344	178729
4446	511426	178602
4447	511507	178475
4448	511584	178347
4449	511663	178219
4450	511739	178091
4451	511868	177981
4452	511946	177853
4453	512022	177724
4454	512096	177595
4455	512167	177465
4456	512244	177337
4457	512322	177209
4458	512402	177082
4459	512482	176955
4460	512560	176828
4461	512638	176700
4462	512713	176571
4463	512790	176444
4464	512869	176316
4465	512998	176206
4466	513077	176079
4467	513154	175951
4468	513231	175824
4469	513308	175696
4470	513386	175568
4471	513466	175442
4472	513545	175314
4473	513621	175187
4474	513700	175060
4475	513778	174932
4476	513857	174805
4477	513933	174677
4478	514010	174550
4479	514082	174420
4480	514162	174294
4481	514241	174167
4482	514319	174040
4483	514398	173913
4484	514477	173786
4485	514573	173665
4486	514652	173539
4487	514731	173412
4488	514809	173285
4489	514887	173158
4490	514968	173032
4491	515045	172904
4492	515124	172778
4493	515201	172650
4494	515277	172523
4495	515350	172394
4496	515432	172269
4497	515511	172142
4498	515584	172014
4499	515665	171888
4500	515743	171761
4501	515821	171634
4502	515899	171508
4503	515978	171381
4504	516059	171256
4505	516136	171129
4506	516207	171000
4507	516287	170874
4508	516362	170746
4509	516438	170619
4510	516512	170491
4511	516589	170364
4512	516668	170238
4513	516747	170112
4514	516825	169985
4515	516904	169859
4516	516983	169733
4517	517061	169607
4518	517138	169480
4519	517215	169353
4520	517289	169226
4521	517363	169098
4522	517437	168970
4523	517519	168845
4524	517598	168719
4525	517676	168593
4526	517755	168467
4527	517831	168341
4528	517912	168215
4529	517986	168088
4530	518115	167978
4531	518196	167853
4532	518272	167726
4533	518348	167600
4534	518430	167475
4535	518508	167349
4536	518587	167223
4537	518659	167095
4538	518735	166969
4539	518812	166842
4540	518890	166716
4541	518966	166590
4542	519043	166464
4543	519122	166338
4544	519200	166212
4545	519276	166086
4546	519357	165961
4547	519436	165835
4548	519515	165710
4549	519594	165585
4550	519673	165459
4551	519743	165331
4552	519822	165206
4553	519893	165078
4554	519965	164950
4555	520041	164824
4556	520120	164699
4557	520197	164573
4558	520276	164448
4559	520354	164322
4560	520432	164197
4561	520513	164072
4562	520593	163947
4563	520670	163821
4564	520748	163696
4565	520820	163569
4566	520900	163444
4567	520972	163317
4568	521051	163192
4569	521122	163064
4570	521195	162937
4571	521268	162810
4572	521338	162683
4573	521421	162559
4574	521502	162435
4575	521584	162311
4576	521662	162185
4577	521790	162076
4578	521860	161948
4579	521934	161822
4580	522010	161696
4581	522086	161570
4582	522166	161446
4583	522242	161320
4584	522315	161194
4585	522395	161070
4586	522474	160945
4587	522545	160818
4588	522624	160693
4589	522702	160568
4590	522771	160441
4591	522848	160316
4592	522922	160189
4593	522999	160064
4594	523072	159938
4595	523146	159812
4596	523218	159685
4597	523297	159561
4598	523371	159435
4599	523444	159309
4600	523517	159183
4601	523591	159057
4602	523663	158930
4603	523741	158805
4604	523819	158681
4605	523890	158554
4606	523967	158430
4607	524046	158305
4608	524123	158180
4609	524200	158056
4610	524277	157931
4611	524356	157807
4612	524434	157682
4613	524510	157557
4614	524582	157431
4615	524656	157305
4616	524729	157180
4617	524799	157053
4618	524872	156927
4619	524945	156801
4620	525017	156675
4621	525088	156549
4622	525165	156425
4623	525243	156300
4624	525324	156177
4625	525407	156054
4626	525484	155930
4627	525556	155804
4628	525636	155680
4629	525713	155556
4630	525792	155433
4631	525866	155307
4632	525939	155182
4633	526013	155056
4634	526091	154933
4635	526167	154808
4636	526241	154683
4637	526315	154558
4638	526448	154450
4639	526526	154326
4640	526606	154203
4641	526679	154078
4642	526757	153954
4643	526835	153830
4644	526912	153706
4645	526991	153582
4646	527070	153459
4647	527147	153335
4648	527223	153211
4649	527301	153087
4650	527382	152964
4651	527459	152840
4652	527537	152717
4653	527617	152594
4654	527694	152470
4655	527773	152346
4656	527852	152223
4657	527929	152099
4658	528008	151976
4659	528087	151853
4660	528165	151729
4661	528241	151605
4662	528323	151483
4663	528403	151361
4664	528481	151237
4665	528560	151114
4666	528633	150989
4667	528704	150864
4668	528783	150741
4669	528861	150617
4670	528938	150494
4671	529017	150371
4672	529096	150248
4673	529173	150124
4674	529255	150002
4675	529331	149879
4676	529404	149754
4677	529484	149631
4678	529562	149508
4679	529640	149385
4680	529719	149263
4681	529796	149139
4682	529874	149016
4683	529952	148893
4684	530031	148770
4685	530107	148647
4686	530185	148524
4687	530263	148401
4688	530344	148279
4689	530421	148156
4690	530501	148033
4691	530579	147910
4692	530656	147787
4693	530736	147665
4694	530814	147542
4695	530892	147419
4696	530973	147297
4697	531053	147175
4698	531133	147053
4699	531211	146930
4700	531289	146808
4701	531372	146686
4702	531444	146562
4703	531522	146439
4704	531601	146317
4705	531680	146195
4706	531760	146073
4707	531838	145950
4708	531917	145828
4709	531994	145705
4710	532074	145583
4711	532154	145461
4712	532232	145339
4713	532306	145215
4714	532386	145093
4715	532459	144969
4716	532537	144847
4717	532615	144725
4718	532693	144602
4719	532771	144480
4720	532852	144358
4721	532929	144236
4722	533008	144114
4723	533085	143991
4724	533162	143869
4725	533240	143746
4726	533319	143625
4727	533397	143502
4728	533475	143380
4729	533554	143258
4730	533634	143137
4731	533711	143014
4732	533790	142892
4733	533868	142770
4734	533941	142647
4735	534022	142526
4736	534101	142404
4737	534179	142282
4738	534257	142160
4739	534338	142039
4740	534416	141917
4741	534496	141795
4742	534572	141673
4743	534652	141552
4744	534731	141430
4745	534808	141308
4746	534884	141186
4747	534957	141062
4748	535036	140941
4749	535114	140819
4750	535191	140697
4751	535268	140575
4752	535351	140455
4753	535429	140333
4754	535553	140223
4755	535632	140102
4756	535710	139980
4757	535787	139858
4758	535863	139736
4759	535940	139614
4760	536019	139493
4761	536097	139371
4762	536173	139249
4763	536244	139126
4764	536317	139003
4765	536391	138881
4766	536468	138759
4767	536541	138636
4768	536614	138513
4769	536693	138392
4770	536764	138269
4771	536836	138146
